transaction_amount,hour_of_day,is_weekend,num_items,customer_age,prev_transactions,distance_from_home,device_type,network_quality,is_first_transaction,store_type,velocity_score,is_fraud
178.9059029,2,0,4,21.82104191,4,28.12000947,,50.11470842,0,0,4.371029426,0
41.56609812,2,0,0,40.33961582,0,9.739761043,1,,0,0,,0
86.36382151,,0,5,43.42597778,0,4.231697586,1,50.90335957,0,0,,0
176.1514928,2,0,6,,2,0.356252408,0,58.99893846,1,0,7.547553385,0
22.85983909,2,1,4,41.54425757,2,61.32104268,0,75.00316128,0,0,3.765354438,0
76.48983306,2,,0,66.1157452,33,31.96120099,1,91.94545689,0,0,5.129947386,0
137.8753855,3,0,2,,1,2.706390426,,,0,0,,0
88.29315215,3,0,4,24.61878153,8,,0,91.06779738,0,0,5.203813625,0
14.9048885,3,0,6,40.76314701,7,0.523640506,1,73.72897,0,1,5.469164872,0
109.7044996,,0,5,48.7472365,0,0.849604002,0,79.35507722,0,0,6.008294599,0
1,2,0,1,40.54169671,2,24.58638521,0,93.21746812,0,0,7.537317519,0
61.87403804,3,0,2,36.71374879,4,48.61077868,2,84.87121453,0,0,3.858560929,0
13.01431106,3,0,3,25.72396984,2,18.18310841,0,76.61228327,0,0,3.644630121,0
161.8719067,2,0,3,38.43640904,12,133.2033356,1,60.65969546,1,0,,1
125.2493639,3,0,5,55.47226573,8,,1,64.8664901,0,0,7.23916136,0
84.48045043,2,0,0,60.00673962,,26.62388229,0,90.35001113,1,0,4.266988354,0
1,2,0,4,60.83143532,2,36.30854767,0,20.54662839,0,0,5.970974737,0
68.13461265,2,0,2,18,12,17.17313035,1,79.0648392,0,1,,0
,3,0,2,50.95980843,,11.68830051,2,42.2348592,0,1,5.375106656,0
54.85955365,,0,2,44.79005403,23,31.53369516,1,62.43528025,,0,6.678689018,0
49.8021314,2,0,7,,3,48.74034024,1,96.56242473,1,0,5.313794842,0
121.2196969,3,0,,38.70009065,2,15.33683393,0,77.10891257,0,0,5.433734544,0
96.13894774,2,1,5,27.48081112,0,45.82765804,0,98.00129078,0,0,3.326316019,0
112.7691878,2,0,4,23.1268368,7,24.47438132,0,80.98908644,0,0,4.373764705,1
53.00160854,,0,2,18.89999245,7,23.87322,1,,0,0,7.278253351,0
52.33356959,1,1,4,26.0086802,0,20.79711875,0,,0,0,5.781718224,0
52.2690949,2,0,4,27.59497518,9,17.51329179,0,,0,0,3.679888428,1
99.72019906,2,0,2,65.39201781,,21.2630769,0,62.30751346,0,0,4.625107489,0
178.1706679,3,0,3,47.62763465,5,44.1467903,1,78.59208864,0,0,7.387803974,0
97.70355856,3,0,1,53.83900448,6,29.43772216,,,0,1,3.756195946,0
169.5103775,3,0,2,39.24505589,7,,1,60.18420733,0,0,6.217928446,0
80.61500418,2,0,3,41.16455661,4,35.59971636,0,100,0,0,8.062702555,0
57.17508813,2,0,0,,10,19.36409622,0,,0,0,6.945114422,0
121.9289645,2,0,5,18,5,6.491081628,0,84.75292139,0,1,7.378402577,0
23.88204069,1,0,1,20.52623848,8,6.29869824,0,87.073473,0,1,3.871878012,0
80.57407735,2,0,6,32.86727662,0,18.53265944,0,64.11237965,0,0,3.653610979,0
121.7385032,3,0,1,28.85274957,8,7.252362906,0,46.97112535,0,0,2.976564165,1
137.1063746,3,0,1,18,,62.39738418,1,96.98788538,0,1,2.193112497,0
80.13383737,3,0,1,,4,62.32766532,1,74.01264547,0,0,3.819655026,0
142.6987988,3,0,4,,9,45.47612668,1,48.25763116,0,1,5.476064031,0
49.60441523,3,0,5,34.69885702,3,26.40571974,2,92.61248496,0,1,,0
144.1143246,2,0,7,27.77680803,2,17.12500047,0,77.19452818,0,0,7.537309698,1
60.70069837,2,1,3,53.02977414,0,22.34545408,0,56.04963697,0,0,6.211200739,0
68.50577238,2,0,0,28.49717125,0,22.93151729,1,63.56393397,0,0,3.045950697,0
136.1413447,2,1,4,43.38289367,6,36.42908898,1,75.37473256,0,0,3.939050772,0
109.2275652,,0,6,32.5721954,5,18.40090568,2,,0,0,2.48469414,0
124.7031959,2,1,3,40.22872351,7,15.30329057,1,77.35761186,0,0,4.949367334,0
164.0821898,3,0,3,37.96484439,,19.01508069,0,100,0,0,2.426548475,0
142.6707779,2,0,3,18,2,7.809666002,0,70.71084594,0,0,6.203726842,1
155.0665082,1,0,5,33.20682581,1,3.81464029,0,,0,1,,0
102.278592,2,0,1,37.69116263,2,17.79491523,0,75.75565167,0,0,4.207707056,0
96.39949392,2,0,4,55.5275162,2,9.836317484,1,,0,1,3.402467136,0
,2,0,4,32.46217357,7,2.525254264,0,,0,0,5.897372537,0
143.8227823,2,0,0,31.78786117,11,1.625495239,0,55.08847134,0,1,5.29581594,0
51.3310581,3,1,2,,2,52.37427412,1,99.38004977,0,0,3.848079025,0
119.3191327,3,1,6,37.44568472,,49.05562305,0,66.59024258,0,0,0.095671509,0
209.5227813,,1,2,,3,4.971900457,1,79.10346246,0,0,4.787245356,0
130.6885428,3,0,2,38.31272427,9,,0,65.99641199,0,0,3.669436353,0
145.9538241,2,0,0,,1,6.397281408,2,,0,,4.168772499,0
156.205636,1,0,4,18,5,84.05216922,0,96.01260903,1,0,3.240663273,0
135.817004,1,0,,18,5,65.13796543,0,47.52064755,0,0,5.876639385,0
148.4384948,2,0,1,,2,32.07093779,1,78.15239371,0,0,6.008652072,0
84.1963572,2,0,4,49.00008785,3,4.102749887,1,65.22307989,0,0,6.453380559,0
110.4735042,2,0,3,,2,112.6864875,1,13.47232563,0,0,2.171075993,0
,3,0,1,37.68419082,2,21.6044749,1,86.799966,0,0,,0
121.0858467,1,1,7,36.22856248,6,,1,100,0,0,5.5369194,0
97.17057556,1,0,1,18,0,164.3127461,2,83.81442108,1,0,3.993102765,0
58.21554975,2,0,3,47.30301113,2,6.540227705,2,84.68078667,0,1,4.654010107,0
181.4234277,3,1,1,33.49216833,,54.7601045,1,82.39866146,0,0,5.911391779,0
124.8894155,3,1,4,34.19798846,3,10.31181414,0,58.42185949,0,1,2.928576703,0
68.22294506,3,0,2,25.6848642,3,3.617005428,0,100,1,0,6.364493969,0
,2,0,7,46.67333475,8,20.45872269,1,75.17545122,1,1,4.448904339,0
77.67831927,2,1,4,32.0924124,4,2.260388718,1,85.20276878,0,0,4.26599891,0
90.64278675,1,0,4,67.3832957,3,71.36229082,2,67.2074971,1,0,2.189783317,0
87.11897572,,0,4,47.84229783,3,39.5878115,0,,0,0,7.2108911,0
86.31353739,3,0,3,72.54353503,0,3.944672495,0,,0,,7.769166417,0
119.4802262,2,0,4,18,13,71.45751367,1,45.58673497,0,1,7.272804306,0
69.13938767,3,0,4,36.21330679,7,0.877023065,1,96.01065837,0,0,1.474048505,0
186.3113273,2,0,2,42.56821011,0,94.47006969,1,53.47898545,0,0,2.653086681,1
134.5071996,3,0,4,37.85904054,5,5.373090823,2,74.08165153,0,0,6.713847637,0
89.4166509,3,0,2,18,1,24.80697735,1,34.19980358,0,0,4.484686735,1
127.3559558,3,0,3,28.13274114,9,4.084017971,1,90.7481329,0,0,11.05253235,0
,2,1,5,42.16369507,2,42.70080049,1,32.61283098,0,0,8.047799444,0
100.7074632,3,0,3,55.07621299,4,12.39326353,0,100,0,0,2.516998184,1
9.755894967,2,0,2,40.26081928,6,15.58905805,0,73.88384144,0,,,0
90.80730534,2,0,2,18,1,1.08960127,0,63.57298987,0,0,4.929274489,1
,2,0,1,42.97115004,6,28.96358246,0,,0,0,4.021415374,0
35.50195501,2,0,4,39.11872774,,9.486588648,0,73.77168264,0,0,5.228112583,0
137.3646803,3,0,3,22.67243851,1,26.81836108,1,47.74106598,0,0,2.976647867,1
,3,0,1,41.03304596,,54.18259573,2,79.71946962,0,,5.653175951,0
172.0971201,2,0,7,37.67164437,8,21.72419912,1,29.48097915,0,0,6.543485137,0
215.966477,2,0,3,40.47536044,,48.84939846,1,68.91350675,0,1,4.741875655,0
129.0890885,2,0,3,55.47172209,,107.8812283,2,73.61704104,0,1,,0
150.35786,2,0,,38.7949282,2,16.49414235,2,100,0,0,2.060652839,0
59.03710701,3,0,5,27.02243369,1,0.720045039,0,53.54594969,0,0,,0
,2,,2,37.07168165,1,11.41902938,1,83.27000145,0,1,2.514538878,0
106.1739905,1,0,1,28.82737934,1,6.333715566,0,76.45757671,1,0,2.019643451,0
111.3342124,2,0,4,18,7,19.84064609,0,100,0,1,2.315355427,0
,2,0,3,46.66893878,12,46.01696035,2,66.80786034,0,1,1.682785812,0
115.5826428,2,0,3,27.89915525,1,7.274289957,1,82.79453218,1,0,7.376146992,0
114.6096364,2,0,5,63.69196378,2,30.27687815,0,86.25731069,0,0,5.930109473,0
50.72301996,2,0,5,36.93093333,2,16.91971812,1,69.52260119,0,0,3.365567619,0
190.071505,2,0,3,,5,10.23941869,0,100,0,1,0.75330041,0
139.1695255,3,0,2,34.01252536,6,10.97490505,0,96.53305424,1,0,4.378224497,0
120.2147377,2,0,4,,1,,1,61.18409168,0,0,5.603344674,0
94.90026417,3,0,2,21.22546654,3,3.792715842,1,100,0,0,,0
120.919911,2,0,1,40.99991194,12,50.72021568,0,50.14792029,0,,6.00177905,0
105.1458695,2,0,2,64.35488899,9,58.53338594,0,57.12306586,1,1,,0
8.468355157,3,0,0,35.33474835,1,50.12198833,0,55.82896755,0,1,,0
83.15524366,2,0,0,55.1371464,3,30.80406194,0,49.4416454,0,0,1.228214942,0
90.25458598,1,0,1,59.26938042,19,16.15456123,0,41.81760087,1,0,1.407232279,0
122.6378176,2,0,4,54.88639945,5,17.31467349,1,69.85701275,0,0,7.332860033,0
62.21042499,2,0,1,28.9371408,0,6.07779061,2,41.47939168,0,0,3.068063935,0
,2,1,3,,3,7.55094396,1,93.48129835,0,1,2.218272309,0
,2,0,1,30.01939131,3,40.54043902,0,97.26806065,0,0,6.312330013,0
57.18257409,3,0,3,27.11979197,3,22.1986358,1,62.97114672,0,0,5.751520267,0
72.19406266,2,0,1,,5,6.547708321,0,,0,0,7.109324429,0
184.6173286,3,0,2,40.7465226,1,7.802239597,0,68.70337636,0,0,5.070759556,0
,3,,4,46.43916321,6,48.23798945,0,,0,0,5.475461681,0
63.80176348,2,0,3,,1,27.46508549,2,,0,0,7.469525753,0
91.90225915,1,0,2,66.45919851,7,15.57730894,1,65.00191734,0,,4.298968321,0
124.5603833,1,0,4,28.48932249,2,23.88953339,2,70.37293928,0,1,,0
,3,0,1,51.10917489,0,3.422457709,1,67.75804108,0,0,2.843219507,0
156.6885048,2,0,4,,1,36.85658522,1,100,1,0,5.650995746,0
1,2,1,2,30.83922941,,17.47118776,2,56.72482271,0,0,3.280966173,0
79.16873472,2,0,1,27.96527487,0,54.28661659,0,68.01545975,0,0,0.291619589,0
,3,0,1,,5,9.809014306,1,52.84746376,,0,7.191256845,0
151.2816057,1,0,4,29.91750704,4,63.93951693,2,64.97753504,0,0,2.898996736,1
121.2030522,2,,6,39.35687404,1,46.5623523,1,47.94437983,0,0,5.921046122,0
56.08384614,2,0,4,55.87523938,,20.91829177,2,41.74009384,1,0,5.680457591,0
105.6758673,2,1,2,18,0,5.305411981,0,34.00985861,0,0,8.669184812,0
78.22568147,2,0,3,52.67412021,3,33.33144164,,79.34093951,0,0,3.441420126,0
1,2,1,3,50.15010206,2,23.91824128,1,67.78498735,0,0,,0
114.4364002,2,0,2,48.15449154,3,8.084043821,2,48.37818504,0,0,5.305365357,0
59.15321645,2,0,5,,4,18.0944192,2,89.5040951,0,0,0.91526222,0
78.75843262,2,0,5,59.65110707,0,3.953374203,0,97.95247426,0,0,5.615161236,0
160.0965835,3,0,5,18,1,70.74382996,1,100,0,0,,0
,2,0,2,28.94957226,1,3.834429245,0,79.864802,1,0,8.978692428,0
21.4561924,,1,6,47.37175838,8,,0,81.09783338,0,0,8.62356547,0
19.20566063,2,0,3,44.76842828,2,1.624413256,0,59.52626099,0,0,4.413280828,0
109.1250515,3,0,8,38.71979483,1,0.759645261,2,100,0,0,1.463598002,0
144.5651843,2,0,,62.06050399,8,12.33308846,1,64.14858494,0,,5.49580308,0
80.11601532,3,0,4,,5,5.588239255,2,95.48453113,0,0,5.431414081,0
,2,0,5,61.20670563,3,64.02515535,0,37.56300147,,0,,0
50.08938707,1,0,4,18,18,4.500778556,2,62.45821128,0,0,7.299781523,0
102.9011367,2,0,6,41.48766929,1,23.41506028,0,62.52031034,0,0,2.332729622,0
78.36130582,3,1,,18,8,32.05056593,2,81.58956157,0,0,4.930105156,1
67.08757938,3,0,5,32.02343668,5,23.60732403,1,92.9149937,0,0,4.534454468,0
100.0377754,1,1,2,50.91254088,9,11.74501276,0,73.13473133,0,1,3.496208988,1
46.68825341,2,0,5,36.10121299,2,110.0850346,0,81.67508114,0,1,3.90724523,1
178.1444384,2,0,3,43.86556482,6,34.33401748,1,56.26999748,0,1,2.620735805,0
29.65282997,3,0,4,18.91160253,0,43.36262332,,100,0,0,4.381114741,1
102.6129245,3,1,,23.71617888,11,10.59447315,0,79.70669198,0,1,3.783240631,0
83.89692419,,0,,,1,,2,87.01428326,0,0,8.609862066,0
71.52751128,3,0,4,,8,8.333218108,0,82.21717192,0,1,5.796083839,0
90.49804825,2,0,2,68.55926577,6,24.10534402,0,100,0,0,5.209069521,0
135.7690658,3,0,3,,12,124.414043,2,55.56661193,0,1,3.863718927,0
74.92989266,2,0,6,18,2,44.34059415,2,80.50001777,0,0,7.47398047,0
159.0783858,3,0,3,42.22670054,0,26.67231869,0,58.64008816,0,1,1.181796495,0
38.9839655,2,0,5,18,0,23.88480088,1,48.7556687,0,0,5.130116662,0
125.9679373,3,0,0,25.80643682,0,27.18338092,0,,0,1,5.248149511,0
42.83305045,3,0,3,22.15708702,2,12.91715332,1,69.5835498,0,0,4.436746571,0
85.66028821,1,0,4,50.10494684,9,10.66384535,0,100,0,,3.48547733,0
67.30508058,3,0,3,34.20352782,7,,0,,0,1,3.585615446,0
160.9380926,2,0,3,,0,27.30251855,1,71.86135218,0,0,2.073629597,0
1,3,0,0,50.47193771,2,21.91049069,2,86.15740084,0,0,,0
8.945696535,2,0,1,18,0,42.73406829,,69.80656531,0,0,,0
199.6257677,3,0,4,34.16217494,6,15.7765125,,42.8679362,0,0,2.574714517,0
26.05442156,1,0,2,54.80236389,,13.15349928,0,74.85632742,0,0,,0
129.9964365,2,0,3,48.93838868,3,,1,,0,1,5.810339575,0
122.4913607,2,1,2,20.5167847,7,5.251522659,1,,0,0,2.183543045,1
91.20727978,2,0,,38.12317955,17,20.07673876,1,,0,0,1.960696747,0
108.400767,3,1,2,,8,72.14584193,0,100,0,1,3.273316426,0
99.03698101,3,0,5,33.82367932,1,1.396484158,0,82.45864605,0,0,6.200097937,0
47.24461623,2,0,3,44.45250334,10,28.09011894,0,62.90528225,0,1,2.362127459,0
182.0307282,2,0,,,13,6.945985272,0,65.49555248,0,1,,0
1,3,0,8,39.18513331,10,,1,100,,0,6.497835676,1
,1,0,5,,1,5.836993318,2,72.12699661,0,1,8.329639692,0
,2,0,5,42.91505708,5,102.4865534,0,85.12974952,0,0,8.162374026,0
191.6278522,2,1,5,40.33904729,4,71.50722425,0,74.67978881,0,0,4.294928319,0
105.5899579,1,0,4,51.09066958,6,38.15478905,0,94.49552968,0,0,,0
148.47286,2,0,2,57.0004225,2,2.465827526,0,73.21850334,0,1,4.531467801,0
,2,0,5,18,4,12.89177335,2,80.82788936,0,0,5.520587204,0
108.5231885,2,1,5,61.3435937,1,29.44602702,0,64.57672171,0,,6.362729428,0
147.5211919,3,0,2,20.62145765,0,,,99.3458642,0,1,8.323032626,0
131.6959511,3,0,4,41.14281143,6,19.15330065,2,90.25734158,0,0,6.632182865,1
78.59424195,3,0,3,49.96629126,17,1.705191337,2,44.87485503,1,1,,0
147.6562523,1,0,5,40.75213613,0,6.757400156,0,68.63139189,1,0,2.228699849,0
159.7740325,2,1,6,24.74608244,1,,1,94.6832289,1,0,3.434355266,0
102.4654166,3,0,,34.93818823,0,4.198803517,0,67.85760323,0,0,,0
135.3875968,2,0,2,18,2,68.14257878,0,100,,1,,0
49.24529041,3,0,2,,1,19.82959814,1,53.86494539,0,0,5.984919221,0
56.07630993,3,0,3,,0,6.264569533,2,38.65898171,0,0,6.071166221,0
81.4279567,3,0,6,25.8011416,1,1.68767327,1,,0,0,1.065461859,0
,2,1,2,37.38499215,2,15.05388031,2,77.40452957,0,0,,0
123.3214991,3,1,2,69.32599064,3,16.34493435,2,75.32879921,0,0,0.84155525,0
73.39157184,2,0,4,28.119351,3,8.349690897,2,85.02188943,0,0,5.299198166,0
130.0603374,2,0,1,35.51157127,10,22.62522953,0,76.67314472,0,1,3.848170465,0
67.49987096,2,0,3,,1,16.02497345,2,55.38163423,0,1,1.959963637,1
66.82819214,1,0,2,,6,13.36634788,0,100,0,,5.149676642,0
53.73038712,2,0,3,44.43887209,0,,0,86.61507824,0,0,,0
118.5105945,3,0,3,50.49539741,0,47.55733763,1,56.14495494,1,0,4.404102642,0
134.5036838,3,0,3,32.18785268,20,,1,,0,1,,0
105.7113824,3,0,2,50.9163703,5,21.95003621,0,79.57992769,0,1,9.806617069,1
68.42987222,2,0,1,26.3953616,0,7.916816051,0,78.7364382,0,0,,0
83.03444064,2,0,2,32.46321282,4,8.48492167,1,71.29085173,0,0,5.56613212,0
83.60526417,2,0,3,25.58166713,8,14.4968048,2,62.39443427,0,0,4.211429387,0
39.12981033,2,0,8,64.5222065,5,43.08907431,0,65.30847634,0,0,6.91162398,0
159.5542927,3,1,4,40.0691783,3,31.5628448,0,77.49953953,0,1,3.796309345,0
190.6703849,2,0,1,33.33485963,,12.70906702,2,57.87679073,0,0,5.315076662,0
79.02826237,2,1,1,38.67685145,2,5.142199019,0,98.00150164,0,0,2.241037233,0
198.1293595,3,0,1,18,1,25.9759337,0,58.86750451,0,0,6.394496497,0
94.69546823,1,,2,24.72618088,11,24.84290459,1,72.77641279,0,0,,0
93.0772008,2,0,4,42.5793047,4,3.045938169,1,51.37815749,0,1,3.218269824,0
80.30066594,2,0,8,36.81394464,5,17.23956233,0,55.16544113,0,0,7.642892146,0
142.0310013,1,0,2,33.67139012,1,10.09475291,2,81.45806717,0,0,4.190926617,0
109.7512492,2,0,1,27.7855488,7,16.30071258,0,73.55594024,0,0,5.327076817,0
66.24108625,2,0,2,46.24036131,2,24.1400504,2,69.02194274,0,0,8.507451482,0
85.04091138,2,0,2,18,0,7.424846469,0,52.50011689,0,0,1.673564521,0
,3,0,3,18,1,4.62989156,0,88.56879568,0,1,6.433626985,0
77.49672643,3,0,4,26.38050452,,,1,55.90818268,0,1,3.3382831,0
62.04336692,1,0,3,42.57282352,2,0.998532503,0,58.58808665,0,0,2.607281968,0
102.8370842,2,0,2,28.68863512,,5.267935599,1,73.76878668,1,0,4.512009493,0
101.0443244,1,0,2,,0,61.7305974,1,,0,0,4.273938951,1
151.4980409,1,1,4,,11,33.76304886,0,85.70174338,0,1,5.531910413,0
177.5622633,3,0,2,58.14190004,17,1.91320162,0,81.60173569,0,1,1.916313012,0
195.0134212,2,0,0,37.48148327,3,33.04281686,0,85.74950449,0,0,6.974158335,0
237.7608872,2,0,3,48.34354884,3,20.87812966,1,88.68560425,0,1,4.508774901,0
83.18065273,2,0,1,,0,22.40125899,0,74.24744383,1,0,3.490366383,0
74.37329447,1,0,8,28.10063539,0,1.693033073,1,75.86479498,0,1,5.527340876,0
67.50865573,3,0,0,40.53310234,13,66.26729677,0,80.29514747,0,0,1.716054533,0
80.71636845,2,0,4,19.408891,1,7.314910219,1,58.64601015,0,1,4.744316442,0
101.8770921,2,0,6,31.97334391,10,19.04798291,1,86.30908054,0,,7.183591089,0
9.647930253,2,0,4,18.52817988,0,8.876321615,2,63.88482716,0,1,,0
19.36420644,3,0,3,47.99993836,0,5.082389872,0,67.86953829,0,0,6.854571137,0
31.84129977,2,0,3,30.48026357,4,51.98354642,0,69.82374794,0,1,4.49632062,0
147.5774885,2,1,5,18,1,52.11736617,0,49.66125519,0,0,5.21591036,1
119.368574,2,1,2,48.22198192,,5.118536141,0,71.41420834,0,0,,1
108.4327336,1,0,5,45.0963139,2,44.9746272,1,100,0,0,4.116995584,0
125.4844616,2,,4,18,,23.0235798,0,,0,1,2.986099208,0
134.4582229,3,0,3,,5,91.07115888,1,67.90568185,0,1,3.9685688,0
49.57756337,3,0,2,45.22891607,1,5.806110286,,86.73642046,1,0,4.80496986,0
134.0750349,2,0,3,24.98768253,5,54.49960999,0,100,0,0,5.032328129,0
122.9193352,2,0,7,42.89064829,0,,1,70.24034514,0,0,3.94334318,0
127.1280022,3,0,1,26.88636494,1,30.96191205,1,40.35585633,0,0,,0
,3,0,2,34.90758241,14,31.98521245,2,27.18251339,0,1,4.275533281,1
98.33850047,3,0,1,32.86496242,4,71.21125248,0,61.98128834,0,0,0.584782887,0
,2,1,5,42.32584463,8,4.636906883,0,79.55686722,0,1,2.56495957,0
75.78829636,2,0,1,27.14025557,4,67.83476836,0,83.33313013,0,0,6.799524405,0
119.9024108,2,0,4,41.81497881,,38.83913531,0,99.2351168,0,0,7.247582163,1
20.26220209,3,0,1,54.89763888,4,15.013604,1,76.02376273,0,1,4.492178148,0
27.95091827,2,0,,27.96334103,0,4.19428024,0,94.20613782,0,0,6.505235961,0
157.4318675,2,0,5,46.66832564,4,52.33058581,0,64.90043057,0,0,4.590541151,0
146.6095782,2,1,5,33.64562647,9,10.87243919,0,93.9917755,0,1,6.859697537,0
159.7523314,2,0,7,49.65517284,0,,1,72.04297396,0,0,6.528628151,0
147.8768582,1,1,4,36.12988727,0,8.993508291,2,60.60763523,1,0,3.408177578,0
32.44628169,3,1,1,29.9905,7,18.38709055,1,95.90824881,0,0,,0
193.430161,,0,3,50.45613446,,3.674940038,0,91.53194987,0,0,3.489453738,1
213.8543249,3,0,2,52.26888507,1,,0,56.57635275,0,0,4.358462636,0
111.1640457,2,0,5,27.73756824,6,,2,73.08836893,1,0,,0
210.1006962,3,0,2,18.80318634,0,14.63928909,0,100,0,0,4.586777061,0
123.577119,1,0,4,37.54168883,0,47.70167546,0,87.76504006,0,0,5.579536921,1
104.6489623,2,0,0,42.23494955,3,32.98966072,1,78.35193047,1,0,3.666399654,0
97.20397757,2,0,3,35.22038359,0,34.89615255,1,95.18806066,0,1,4.044682622,0
67.21561403,2,0,4,18,6,6.991212492,0,,0,0,4.586871087,0
123.9720759,,0,2,25.54046281,0,,2,96.60677379,0,1,4.20981558,0
71.15540652,2,0,3,51.02441018,2,0.951607352,0,93.24757409,0,0,4.347920712,0
85.16962705,2,0,4,52.83504449,3,10.77650565,2,,0,0,4.071079744,1
47.99006445,1,1,2,35.35111374,11,43.08750027,2,44.70377388,0,0,10.79282793,0
98.78007164,3,0,3,48.2448691,2,4.217330733,0,100,0,1,7.77136683,0
112.4708844,3,0,3,40.81375105,,7.8915166,1,70.86623483,0,0,,0
100.7789524,1,0,1,18,10,19.57401495,1,58.30351961,1,0,6.600138868,0
99.28648235,,0,1,26.03089553,7,10.48481869,0,63.80533625,0,1,6.385169767,0
105.3722187,2,0,1,46.29914987,3,1.974070066,2,88.02600482,0,1,2.194909621,0
175.1996494,1,0,3,50.61129286,27,1.344714172,0,61.98904247,0,1,3.281243838,0
127.58704,3,0,5,30.75457588,7,,0,43.11225282,0,0,4.328471754,0
,2,0,3,24.23699966,3,11.83452941,2,100,0,0,2.449537822,0
32.94676433,2,1,5,50.69952024,3,9.279607255,0,54.46782722,0,0,3.707433711,0
53.77670059,2,0,2,28.67647881,0,8.533191317,0,,0,1,4.24868983,0
47.89777939,2,1,1,,2,16.56407275,0,75.09975285,0,0,4.136719761,0
137.957758,3,0,2,44.67317699,2,12.53659112,1,63.66059951,0,0,,0
142.1919755,2,0,1,40.22610827,0,25.7234186,0,91.34513104,0,0,6.385227208,0
86.24741514,2,0,,37.94997989,5,13.53814668,0,100,0,0,4.594225565,0
,1,0,3,,4,10.01824113,0,54.5464299,0,0,6.293024924,0
145.6885811,3,0,3,63.80134131,0,,0,83.22644262,0,0,6.289879864,0
118.5030558,3,0,5,35.66826807,0,3.546558367,0,,0,1,6.658630082,0
32.64368552,2,0,2,18,1,0.31327536,0,67.33507725,0,0,7.497108795,0
,2,0,6,33.39571324,3,16.59960863,2,27.9719395,0,0,5.107964337,1
45.90428156,2,0,3,33.67437326,0,6.407922346,2,58.85522762,0,0,4.198321081,0
113.6210698,3,0,1,35.14319476,11,7.359978428,1,82.3894398,0,0,2.89733284,0
,2,0,2,18,2,,0,76.6877425,0,0,,1
86.00948288,3,0,3,35.24543842,,,2,100,0,1,7.878730369,0
183.6286193,3,0,6,40.99049965,4,49.85271508,1,94.98488206,0,0,3.534729723,0
154.1499969,2,0,2,22.52127618,1,21.61216331,1,,0,0,2.865188358,0
185.6020142,1,0,4,25.07814344,1,81.74502874,1,100,0,0,5.513737818,1
104.1493709,2,0,6,31.82223188,1,33.58008068,0,63.49881409,0,1,5.273970183,0
101.4595252,1,0,4,29.31220093,2,,0,87.14539173,0,0,5.363551737,1
116.5440116,2,0,1,42.59971983,17,28.36716907,1,66.14552542,0,0,4.923311213,0
94.6902955,,0,4,49.84405981,4,7.9462871,1,100,1,0,,0
1,3,0,2,,4,1.472403291,2,71.75813951,0,0,4.472891992,0
154.3190356,2,0,4,70.29868458,4,16.93782019,2,95.02012464,1,0,3.175260097,0
50.76726076,1,0,2,32.59954114,2,12.72822795,2,74.64730648,0,0,7.215560425,1
21.92533888,,0,4,,2,6.023494329,0,91.32539185,0,0,4.740883506,0
,3,0,4,30.54169058,,33.20809843,1,61.76243913,0,0,6.674327863,0
124.5752824,3,0,0,39.63621686,1,45.52491102,1,100,0,1,7.590835631,0
33.20687979,3,0,4,,0,27.02233675,1,89.75678972,0,0,5.925306728,0
74.08736806,3,0,1,,3,21.78664691,1,57.57192213,0,1,2.064001958,0
40.31815841,3,1,4,36.95395857,0,15.29873902,0,99.76335629,0,1,,0
1,1,1,2,41.36466909,0,39.79850868,2,62.89834211,0,0,1.219284809,1
34.75915548,1,1,1,18,7,16.33750376,1,67.89358791,1,1,9.704749577,0
182.1336477,2,0,4,33.24163754,0,57.82894685,1,69.37537072,0,0,5.025452985,0
123.6796215,1,0,2,19.53946024,5,0.752239682,1,39.22753683,0,1,5.944593763,0
,1,1,4,18,1,4.597937388,0,,0,0,9.147638679,0
100.72545,1,0,0,46.93394549,,46.66363724,0,62.90979257,0,1,2.170574854,0
178.2762015,3,0,2,,4,41.99883783,0,73.76497046,0,0,7.610604171,0
81.85807198,2,0,5,50.50866791,10,29.80961258,0,76.76764152,0,0,6.155406003,1
136.7238373,2,0,1,22.06846268,,3.358251512,2,100,0,0,4.645942453,0
11.57803172,3,0,6,,1,37.6890672,2,67.53818278,0,1,3.374341005,0
85.25251609,2,0,1,47.83959045,1,12.3223256,1,86.85439955,0,0,2.535554774,0
67.46787154,2,0,3,52.57874574,3,14.5000315,0,78.25718156,0,0,5.153086195,0
110.1617977,2,0,3,18,0,118.2053201,0,69.44840981,0,0,4.47380058,0
98.67393704,3,0,2,18,6,7.993606591,0,66.71941315,0,0,7.596640952,0
110.1164398,3,0,1,18,8,3.816388603,0,38.92725596,0,1,8.858838921,0
152.8028405,2,0,3,45.96123064,4,3.713314086,0,96.06192176,1,1,0.045370554,0
137.1047686,2,0,2,35.57390096,0,7.566335259,1,49.50202033,0,0,,0
169.1079496,2,0,6,18,,1.733959557,1,53.72923707,0,0,3.802054884,0
